name,imgSrc,categories,dealType,digitalCoupon,isSelected
Texas Meat Company Beef for Fajitas,/images/texas_meat_company_beef_for_fajitas.jpg,Protein|Meat,BOGO,,false
Thomas' English Muffins,/images/thomas_english_muffins.jpg,Grocery,BOGO,,false
Tony's Chocolonely Chocolate Bar,/images/tonys_chocolonely_chocolate_bar.jpg,Grocery,BOGO,,false
Top Flight Filler Paper,/images/top_flight_filler_paper.jpg,Non-Foods,BOGO,,false
Poly 3 Tang Folder or Top Flight Filler Paper,/images/poly_3_tang_folder_or_top_flight_filler_paper.jpg,Non-Foods,BOGO,,false
Totino's Pizza Rolls or Pizza,/images/totinos_pizza_rolls_or_pizza.jpg,Frozen Food,BOGO,,false
Town House Crackers,/images/town_house_crackers.jpg,Grocery,BOGO,,false
Tree Hut Products,/images/tree_hut_products.jpg,Beauty & Personal Care,BOGO,,false
Truly Butter,/images/truly_butter.jpg,Dairy,BOGO,,false
Vandori Sparkling Prosecco Wine,/images/vandori_sparkling_prosecco_wine.jpg,Beer & Wine,BOGO,,false
Vital Pursuit Entrees,/images/vital_pursuit_entrees.jpg,Protein|Frozen Food,BOGO,,false
Voortman Wafers,/images/voortman_wafers.jpg,Grocery,BOGO,,false
"Westcott Kids 5"" Scissor",/images/westcott_kids_5_scissor.jpg,Non-Foods,BOGO,,false
"Westcott Kids 5"" Scissor, Blunt or Pointed",/images/westcott_kids_5_scissor_blunt_or_pointed.jpg,Non-Foods,BOGO,,false
Zatarain's Rice,/images/zatarains_rice.jpg,Grocery,BOGO,,false
Zephyrhills Spring Water or Pure Life Purified Water,/images/zephyrhills_spring_water_or_pure_life_purified_water.jpg,Grocery,BOGO,,false
Zhou Dietary Supplements,/images/zhou_dietary_supplements.jpg,Health & Nutrition,BOGO,,false
Zoup! Soup,/images/zoup_soup.jpg,Grocery,BOGO,,false
Gatorade Thirst Quencher,/images/gatorade_thirst_quencher.jpg,Grocery,B2G2,,false
Power Crunch Protein Energy Bar,/images/power_crunch_protein_energy_bar.jpg,Protein|Health & Nutrition,B2G1,,false
Snack Factory Pretzel Crisps,/images/snack_factory_pretzel_crisps.jpg,Deli,B2G1,,false
Tropicana Pure Premium 100% Orange Juice,/images/tropicana_pure_premium_100_orange_juice.jpg,Produce,B2G1,,false
Mother Organic Kombucha,/images/mother_organic_kombucha.jpg,Produce,B2G1,,false
Kevita Master Brew Kombucha,/images/kevita_master_brew_kombucha.jpg,Produce,B2G1,,false
Arden's Garden Smoothie,/images/ardens_garden_smoothie.jpg,Produce,B2G1,,false
12-Pack Pepsi Products,/images/12pack_pepsi_products.jpg,Grocery,B2G2,,false
Lacroix Sparkling Water,/images/lacroix_sparkling_water.jpg,Grocery,B2G1,,false
Coca-Cola Products,/images/cocacola_products.jpg,Grocery,B2G1,,false
6-Pack Coca-Cola Soft Drink Products,/images/6pack_cocacola_soft_drink_products.jpg,Grocery,B2G1,,false
10-Pack Pepsi Products,/images/10pack_pepsi_products.jpg,Grocery,B2G1,,false
Vita Coco Coconut Water,/images/vita_coco_coconut_water.jpg,Grocery,B2G1,,false
Poppi Prebiotic Soda,/images/poppi_prebiotic_soda.jpg,Grocery,B2G1,,false
Pepsi Products,/images/pepsi_products.jpg,Grocery,B2G2,,false
12-Pack 7UP Products,/images/12pack_7up_products.jpg,Grocery,B2G1,,false
12-Pack Coca-Cola Products,/images/12pack_cocacola_products.jpg,Grocery,B2G1,,false
8-Pack Coca-Cola Soft Drink Products,/images/8pack_cocacola_soft_drink_products.jpg,Grocery,B2G2,,false
Monster Energy Drink,/images/monster_energy_drink.jpg,Grocery,B2G1,,false
Pepperidge Farm Cookies,/images/pepperidge_farm_cookies.jpg,Grocery,B2G1,,false
Propel Water Beverage,/images/propel_water_beverage.jpg,Grocery,B2G1,,false
Pure Leaf Tea,/images/pure_leaf_tea.jpg,Grocery,B2G1,,false
Red Bull Energy Drink,/images/red_bull_energy_drink.jpg,Grocery,B2G1,,false
Ruffles Potato Chips,/images/ruffles_potato_chips.jpg,Grocery,B2G1,,false
Softsoap or Irish Spring Body Wash,/images/softsoap_or_irish_spring_body_wash.jpg,Beauty & Personal Care,B2G1,,false
